<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.10	16:00:00	151.863	151.916	151.571	151.863	30083	0	3
2025.02.10	20:00:00	151.863	152.069	151.856	151.984	16071	0	3
2025.02.11	00:00:00	151.984	152.060	151.682	152.013	15342	0	3
2025.02.11	04:00:00	152.013	152.045	151.915	151.949	13096	0	3
2025.02.11	08:00:00	151.949	152.096	151.646	151.944	27993	0	3
2025.02.11	12:00:00	151.944	152.509	151.939	152.304	24934	0	3
2025.02.11	16:00:00	152.304	152.596	152.229	152.369	36612	0	3
2025.02.11	20:00:00	152.368	152.603	152.287	152.474	20417	0	3
2025.02.12	00:00:00	152.472	153.489	152.321	153.474	25417	0	3
2025.02.12	04:00:00	153.474	153.734	153.360	153.536	28405	0	3
2025.02.12	08:00:00	153.536	153.882	153.408	153.516	34355	0	3
2025.02.12	12:00:00	153.515	154.452	153.238	154.412	38336	0	3
2025.02.12	16:00:00	154.414	154.800	154.138	154.353	52246	0	3
2025.02.12	20:00:00	154.351	154.494	154.283	154.407	21971	0	3
2025.02.13	00:00:00	154.407	154.666	154.120	154.259	22674	0	3
2025.02.13	04:00:00	154.259	154.488	154.134	154.167	30662	0	3
2025.02.13	08:00:00	154.167	154.342	153.893	153.979	40884	0	3
2025.02.13	12:00:00	153.978	154.016	153.420	153.516	40629	0	3
2025.02.13	16:00:00	153.516	153.718	152.920	153.168	50500	0	3
2025.02.13	20:00:00	153.168	153.347	152.686	152.790	30373	0	3
2025.02.14	00:00:00	152.792	153.151	152.442	152.569	27976	0	3
2025.02.14	04:00:00	152.569	153.004	152.520	152.613	21277	0	3
2025.02.14	08:00:00	152.612	152.837	152.381	152.512	36345	0	3
2025.02.14	12:00:00	152.513	152.825	152.095	152.178	35878	0	3
2025.02.14	16:00:00	152.178	152.378	152.021	152.296	38089	0	3
2025.02.14	20:00:00	152.296	152.392	152.175	152.213	13702	0	3
2025.02.17	00:00:00	152.167	152.383	151.738	151.900	30782	0	3
2025.02.17	04:00:00	151.899	151.936	151.474	151.525	28328	0	3
2025.02.17	08:00:00	151.525	151.943	151.487	151.805	33802	0	3
2025.02.17	12:00:00	151.805	151.840	151.396	151.473	21654	0	3
2025.02.17	16:00:00	151.473	151.496	151.336	151.382	15751	0	3
2025.02.17	20:00:00	151.382	151.515	151.362	151.479	10876	0	3
2025.02.18	00:00:00	151.479	151.796	151.230	151.728	23499	0	3
2025.02.18	04:00:00	151.728	152.220	151.689	152.002	28646	0	3
2025.02.18	08:00:00	152.002	152.103	151.790	151.835	25699	0	3
2025.02.18	12:00:00	151.836	151.884	151.626	151.692	21832	0	3
2025.02.18	16:00:00	151.692	151.964	151.526	151.930	28167	0	3
2025.02.18	20:00:00	151.931	152.118	151.871	152.048	19252	0	3
2025.02.19	00:00:00	152.046	152.161	151.746	152.134	22022	0	3
2025.02.19	04:00:00	152.133	152.310	151.707	151.756	27192	0	3
2025.02.19	08:00:00	151.756	151.857	151.551	151.654	33185	0	3
2025.02.19	12:00:00	151.654	151.957	151.654	151.694	28732	0	3
2025.02.19	16:00:00	151.694	151.758	151.240	151.712	26949	0	3
2025.02.19	20:00:00	151.711	151.828	151.391	151.462	12628	0	3
2025.02.20	00:00:00	151.456	151.456	150.573	150.634	23399	0	3
2025.02.20	04:00:00	150.635	150.759	150.181	150.402	24084	0	3
2025.02.20	08:00:00	150.402	150.434	149.946	150.306	22819	0	3
2025.02.20	12:00:00	150.304	150.315	149.702	150.083	23783	0	3
2025.02.20	16:00:00	150.082	150.220	149.394	149.470	32953	0	3
2025.02.20	20:00:00	149.470	149.823	149.458	149.626	11746	0	3
2025.02.21	00:00:00	149.626	150.448	149.277	150.342	24189	0	3
2025.02.21	04:00:00	150.342	150.737	150.118	150.359	18094	0	3
2025.02.21	08:00:00	150.359	150.656	150.256	150.471	25795	0	3
2025.02.21	12:00:00	150.471	150.535	150.186	150.430	15587	0	3
2025.02.21	16:00:00	150.430	150.441	149.199	149.212	32938	0	3
2025.02.21	20:00:00	149.212	149.332	148.921	149.216	22793	0	3
2025.02.24	00:00:00	149.177	149.400	148.842	149.240	22109	0	3
2025.02.24	04:00:00	149.246	149.494	149.113	149.400	19877	0	3
2025.02.24	08:00:00	149.400	149.598	149.230	149.562	27790	0	3
2025.02.24	12:00:00	149.562	149.874	149.550	149.764	20688	0	3
2025.02.24	16:00:00	149.765	149.820	149.186	149.579	38697	0	3
2025.02.24	20:00:00	149.580	149.796	149.385	149.700	18480	0	3
2025.02.25	00:00:00	149.711	150.301	149.595	150.052	19221	0	3
2025.02.25	04:00:00	150.052	150.090	149.460	149.711	21746	0	3
2025.02.25	08:00:00	149.710	149.868	149.193	149.596	34623	0	3
2025.02.25	12:00:00	149.595	149.955	149.340	149.434	25548	0	3
2025.02.25	16:00:00	149.435	149.540	148.559	149.075	47114	0	3
2025.02.25	20:00:00	149.075	149.248	148.893	149.008	23600	0	3
2025.02.26	00:00:00	149.015	149.235	148.618	149.225	19503	0	3
2025.02.26	04:00:00	149.230	149.627	149.172	149.433	19871	0	3
2025.02.26	08:00:00	149.433	149.630	149.248	149.359	28614	0	3
2025.02.26	12:00:00	149.359	149.684	149.226	149.534	25252	0	3
2025.02.26	16:00:00	149.531	149.884	149.009	149.149	41765	0	3
2025.02.26	20:00:00	149.149	149.224	148.810	149.072	22812	0	3
2025.02.27	00:00:00	149.072	149.405	148.743	149.357	20305	0	3
2025.02.27	04:00:00	149.357	149.383	149.074	149.341	19302	0	3
2025.02.27	08:00:00	149.341	149.967	149.157	149.838	27337	0	3
2025.02.27	12:00:00	149.838	149.970	149.353	149.722	29156	0	3
2025.02.27	16:00:00	149.722	150.162	149.541	149.967	53804	0	3
2025.02.27	20:00:00	149.966	150.153	149.630	149.797	25349	0	3
2025.02.28	00:00:00	149.797	150.146	149.270	149.294	23066	0	3
2025.02.28	04:00:00	149.294	149.879	149.096	149.825	20690	0	3
2025.02.28	08:00:00	149.825	150.685	149.786	150.249	29187	0	3
2025.02.28	12:00:00	150.250	150.989	150.240	150.649	26051	0	3
2025.02.28	16:00:00	150.649	150.865	150.232	150.361	54039	0	3
2025.02.28	20:00:00	150.361	150.622	150.240	150.565	31372	0	3
2025.03.03	00:00:00	150.625	151.021	150.312	150.409	26537	0	3
2025.03.03	04:00:00	150.409	150.529	150.242	150.408	24368	0	3
2025.03.03	08:00:00	150.408	150.525	149.943	150.345	29473	0	3
2025.03.03	12:00:00	150.346	151.303	150.344	150.967	31816	0	3
2025.03.03	16:00:00	150.969	150.974	150.046	150.181	51355	0	3
2025.03.03	20:00:00	150.181	150.303	149.097	149.491	43604	0	3
2025.03.04	00:00:00	149.492	149.634	148.596	148.932	31543	0	3
2025.03.04	04:00:00	148.931	149.460	148.834	149.374	30071	0	3
2025.03.04	08:00:00	149.375	149.575	148.792	149.048	48630	0	3
2025.03.04	12:00:00	149.047	149.047	148.093	148.207	42530	0	3
2025.03.04	16:00:00	148.205	148.914	148.192	148.742	69851	0	3
2025.03.04	20:00:00	148.743	149.869	148.702	149.712	47032	0	3
2025.03.05	00:00:00	149.670	150.183	149.576	149.970	26056	0	3
2025.03.05	04:00:00	149.970	150.094	149.690	149.715	25596	0	3
2025.03.05	08:00:00	149.715	149.814	149.091	149.370	38469	0	3
2025.03.05	12:00:00	149.380	149.736	148.933	149.018	42487	0	3
2025.03.05	16:00:00	149.017	149.105	148.384	148.860	68026	0	3
2025.03.05	20:00:00	148.861	149.143	148.725	148.863	32085	0	3
2025.03.06	00:00:00	148.862	149.333	148.717	148.993	16625	0	3
2025.03.06	04:00:00	148.990	149.305	148.929	148.936	20281	0	3
2025.03.06	08:00:00	148.932	148.965	147.779	147.884	48822	0	3
2025.03.06	12:00:00	147.884	148.075	147.350	147.415	44197	0	3
2025.03.06	16:00:00	147.418	148.390	147.307	147.910	75200	0	3
2025.03.06	20:00:00	147.914	148.048	147.566	147.966	37922	0	3
2025.03.07	00:00:00	147.966	148.158	147.652	147.900	20941	0	3
2025.03.07	04:00:00	147.900	148.032	147.441	147.456	21760	0	3
2025.03.07	08:00:00	147.456	147.754	147.199	147.439	38783	0	3
2025.03.07	12:00:00	147.439	147.970	147.114	147.226	40705	0	3
2025.03.07	16:00:00	147.226	147.728	146.944	147.481	71805	0	3
2025.03.07	20:00:00	147.490	148.200	147.479	147.991	34580	0	3
2025.03.10	00:00:00	147.946	147.946	147.228	147.288	17616	0	3
2025.03.10	04:00:00	147.289	147.753	147.087	147.631	22868	0	3
2025.03.10	08:00:00	147.631	147.792	147.137	147.183	30064	0	3
2025.03.10	12:00:00	147.187	147.360	146.721	147.015	42278	0	3
2025.03.10	16:00:00	147.017	147.306	146.632	147.258	58446	0	3
2025.03.10	20:00:00	147.257	147.467	147.036	147.254	35977	0	3
2025.03.11	00:00:00	147.255	147.260	146.538	146.745	21104	0	3
2025.03.11	04:00:00	146.743	147.219	146.591	146.972	30688	0	3
2025.03.11	08:00:00	146.970	147.404	146.761	147.287	35139	0	3
2025.03.11	12:00:00	147.287	147.936	147.216	147.761	32484	0	3
2025.03.11	16:00:00	147.767	148.118	147.247	147.289	77351	0	3
2025.03.11	20:00:00	147.290	147.914	147.021	147.763	45707	0	3
2025.03.12	00:00:00	147.766	148.153	147.549	148.128	13863	0	3
2025.03.12	04:00:00	148.130	148.269	147.842	148.151	20479	0	3
2025.03.12	08:00:00	148.151	148.650	147.958	148.336	28559	0	3
2025.03.12	12:00:00	148.338	149.194	148.125	149.130	33130	0	3
2025.03.12	16:00:00	149.131	149.151	148.195	148.282	53280	0	3
2025.03.12	20:00:00	148.283	148.413	148.102	148.237	25159	0	3
2025.03.13	00:00:00	148.226	148.372	148.091	148.111	9636	0	3
2025.03.13	04:00:00	148.109	148.329	147.820	147.848	19044	0	3
2025.03.13	08:00:00	147.849	147.939	147.574	147.918	31379	0	3
2025.03.13	12:00:00	147.920	148.256	147.708	148.209	30667	0	3
2025.03.13	16:00:00	148.207	148.353	147.526	147.586	53310	0	3
2025.03.13	20:00:00	147.585	147.815	147.413	147.802	26896	0	3
2025.03.14	00:00:00	147.792	148.329	147.675	148.295	11967	0	3
2025.03.14	04:00:00	148.295	148.554	148.151	148.497	16765	0	3
2025.03.14	08:00:00	148.497	149.020	148.424	148.878	26715	0	3
2025.03.14	12:00:00	148.878	148.997	148.582	148.658	24453	0	3
2025.03.14	16:00:00	148.656	148.894	148.260	148.354	40141	0	3
2025.03.14	20:00:00	148.348	148.661	148.316	148.613	14583	0	3
2025.03.17	00:00:00	148.742	148.883	148.460	148.792	12382	0	3
2025.03.17	04:00:00	148.792	149.039	148.532	149.037	16489	0	3
2025.03.17	08:00:00	149.036	149.095	148.682	148.922	22998	0	3
2025.03.17	12:00:00	148.921	148.950	148.212	148.815	27924	0	3
2025.03.17	16:00:00	148.816	149.097	148.441	148.727	43686	0	3
2025.03.17	20:00:00	148.730	149.283	148.698	149.193	16197	0	3
2025.03.18	00:00:00	149.196	149.482	149.083	149.463	9226	0	3
2025.03.18	04:00:00	149.462	149.732	149.361	149.556	14603	0	3
2025.03.18	08:00:00	149.556	149.900	149.511	149.752	17415	0	3
2025.03.18	12:00:00	149.747	149.934	149.563	149.840	21951	0	3
2025.03.18	16:00:00	149.840	149.895	149.279	149.422	40617	0	3
2025.03.18	20:00:00	149.419	149.421	149.094	149.257	22955	0	3
2025.03.19	00:00:00	149.256	149.641	149.176	149.604	8342	0	3
2025.03.19	04:00:00	149.604	149.641	149.203	149.530	13319	0	3
2025.03.19	08:00:00	149.530	150.023	149.138	149.628	27748	0	3
2025.03.19	12:00:00	149.628	149.886	149.569	149.793	14975	0	3
2025.03.19	16:00:00	149.791	150.147	149.741	149.938	24675	0	3
2025.03.19	20:00:00	149.938	149.995	148.592	148.673	36300	0	3
2025.03.20	00:00:00	148.680	148.863	148.273	148.301	9591	0	3
2025.03.20	04:00:00	148.302	148.446	148.176	148.393	14317	0	3
2025.03.20	08:00:00	148.393	148.685	148.176	148.541	18940	0	3
2025.03.20	12:00:00	148.541	148.780	148.399	148.556	26602	0	3
2025.03.20	16:00:00	148.556	148.961	148.451	148.751	37487	0	3
2025.03.20	20:00:00	148.750	148.924	148.713	148.769	19332	0	3
2025.03.21	00:00:00	148.770	149.030	148.571	148.993	9950	0	3
2025.03.21	04:00:00	148.993	149.483	148.926	149.415	18118	0	3
2025.03.21	08:00:00	149.415	149.663	149.243	149.479	21229	0	3
2025.03.21	12:00:00	149.480	149.484	148.634	148.669	18900	0	3
2025.03.21	16:00:00	148.669	149.254	148.601	149.238	38522	0	3
2025.03.21	20:00:00	149.236	149.369	149.156	149.300	15853	0	3
2025.03.24	00:00:00	149.336	149.779	149.336	149.738	10901	0	3
2025.03.24	04:00:00	149.738	149.956	149.680	149.765	14618	0	3
2025.03.24	08:00:00	149.765	149.865	149.525	149.620	18215	0	3
2025.03.24	12:00:00	149.616	149.866	149.491	149.824	19150	0	3
2025.03.24	16:00:00	149.824	150.756	149.747	150.570	28317	0	3
2025.03.24	20:00:00	150.573	150.707	150.482	150.684	14466	0	3
2025.03.25	00:00:00	150.684	150.942	150.587	150.935	10848	0	3
2025.03.25	04:00:00	150.935	150.937	150.506	150.557	13770	0	3
2025.03.25	08:00:00	150.557	150.764	150.414	150.624	17105	0	3
2025.03.25	12:00:00	150.623	150.670	149.859	149.967	21021	0	3
2025.03.25	16:00:00	149.968	149.977	149.550	149.776	29050	0	3
2025.03.25	20:00:00	149.774	149.939	149.710	149.894	10322	0	3
2025.03.26	00:00:00	149.896	150.194	149.838	150.174	8538	0	3
2025.03.26	04:00:00	150.174	150.543	150.048	150.537	12311	0	3
2025.03.26	08:00:00	150.537	150.619	150.092	150.120	17217	0	3
2025.03.26	12:00:00	150.122	150.439	150.017	150.391	16823	0	3
2025.03.26	16:00:00	150.391	150.745	150.304	150.569	27564	0	3
2025.03.26	20:00:00	150.567	150.724	150.309	150.558	19338	0	3
2025.03.27	00:00:00	150.561	150.621	150.283	150.482	11305	0	3
2025.03.27	04:00:00	150.483	150.483	150.057	150.195	15332	0	3
2025.03.27	08:00:00	150.195	150.630	150.138	150.630	20105	0	3
2025.03.27	12:00:00	150.629	151.090	150.595	150.728	18067	0	3
2025.03.27	16:00:00	150.725	151.155	150.579	151.010	31243	0	3
2025.03.27	20:00:00	151.009	151.146	150.961	151.036	13874	0	3
2025.03.28	00:00:00	151.034	151.211	150.764	150.962	10197	0	3
2025.03.28	04:00:00	150.960	150.975	150.701	150.871	16607	0	3
2025.03.28	08:00:00	150.869	150.934	150.356	150.533	19903	0	3
2025.03.28	12:00:00	150.532	150.923	150.498	150.638	19104	0	3
2025.03.28	16:00:00	150.636	150.782	149.908	150.088	41413	0	3
2025.03.28	20:00:00	150.087	150.136	149.666	149.814	14068	0	3
2025.03.31	00:00:00	149.745	149.775	149.064	149.294	16295	0	3
2025.03.31	04:00:00	149.296	149.377	148.721	149.077	22005	0	3
2025.03.31	08:00:00	149.077	149.294	148.698	149.055	30918	0	3
2025.03.31	12:00:00	149.054	149.641	148.963	149.601	21748	0	3
2025.03.31	16:00:00	149.599	149.983	149.404	149.894	37892	0	3
2025.03.31	20:00:00	149.894	150.267	149.868	149.924	16452	0	3
2025.04.01	00:00:00	149.924	150.138	149.674	149.735	11580	0	3
2025.04.01	04:00:00	149.731	149.918	149.530	149.559	15037	0	3
2025.04.01	08:00:00	149.558	149.990	149.499	149.665	22572	0	3
2025.04.01	12:00:00	149.665	149.716	149.119	149.384	25558	0	3
2025.04.01	16:00:00	149.385	149.741	148.974	149.514	44036	0	3
2025.04.01	20:00:00	149.514	149.647	149.234	149.596	17734	0	3
2025.04.02	00:00:00	149.588	149.917	149.517	149.793	12081	0	3
2025.04.02	04:00:00	149.793	149.949	149.711	149.897	11933	0	3
2025.04.02	08:00:00	149.897	150.002	149.521	149.655	18048	0	3
2025.04.02	12:00:00	149.655	149.716	149.101	149.175	19483	0	3
2025.04.02	16:00:00	149.175	150.253	149.155	150.189	29393	0	3
2025.04.02	20:00:00	150.188	150.488	149.206	149.227	35980	0	3
2025.04.03	00:00:00	149.213	149.243	147.682	147.885	39461	0	3
2025.04.03	04:00:00	147.886	148.105	147.119	147.554	33948	0	3
2025.04.03	08:00:00	147.553	147.636	146.684	146.811	45860	0	3
2025.04.03	12:00:00	146.811	146.855	145.747	145.890	47239	0	3
2025.04.03	16:00:00	145.891	146.425	145.180	146.155	73170	0	3
2025.04.03	20:00:00	146.154	146.518	145.965	146.044	35918	0	3
2025.04.04	00:00:00	146.041	146.406	145.527	145.960	21912	0	3
2025.04.04	04:00:00	145.960	146.404	145.355	145.425	33491	0	3
2025.04.04	08:00:00	145.425	146.485	145.297	146.404	50112	0	3
2025.04.04	12:00:00	146.405	146.549	144.547	145.600	87426	0	3
2025.04.04	16:00:00	145.596	146.782	145.041	146.712	97246	0	3
2025.04.04	20:00:00	146.713	147.434	146.532	146.851	59987	0	3
2025.04.07	00:00:00	145.373	145.841	144.813	145.813	49721	0	3
2025.04.07	04:00:00	145.811	146.842	145.779	145.881	55560	0	3
2025.04.07	08:00:00	145.880	146.370	145.066	146.219	75739	0	3
2025.04.07	12:00:00	146.217	147.052	145.822	146.976	74535	0	3
2025.04.07	16:00:00	146.977	148.107	146.509	147.937	107225	0	3
2025.04.07	20:00:00	147.938	148.148	147.519	147.803	59378	0	3
2025.04.08	00:00:00	147.807	148.120	147.499	147.603	26015	0	3
2025.04.08	04:00:00	147.604	147.766	147.250	147.760	37072	0	3
2025.04.08	08:00:00	147.761	147.799	146.965	147.422	44204	0	3
2025.04.08	12:00:00	147.422	147.514	146.666	146.823	46474	0	3
2025.04.08	16:00:00	146.824	147.670	146.498	146.530	68773	0	3
2025.04.08	20:00:00	146.528	146.737	145.961	146.260	66992	0	3
2025.04.09	00:00:00	146.261	146.328	145.128	145.407	34825	0	3
2025.04.09	04:00:00	145.404	145.939	144.574	144.939	63431	0	3
2025.04.09	08:00:00	144.936	145.776	144.701	145.292	77314	0	3
2025.04.09	12:00:00	145.294	145.483	143.993	144.318	61987	0	3
2025.04.09	16:00:00	144.318	145.206	144.199	144.925	64529	0	3
2025.04.09	20:00:00	144.926	148.277	144.574	147.666	70342	0	3
2025.04.10	00:00:00	147.666	147.715	146.680	146.724	28023	0	3
2025.04.10	04:00:00	146.724	147.028	146.499	146.621	26061	0	3
2025.04.10	08:00:00	146.620	147.140	146.149	146.306	34390	0	3
2025.04.10	12:00:00	146.302	146.332	144.869	145.450	36623	0	3
2025.04.10	16:00:00	145.448	145.539	144.012	144.528	57279	0	3
2025.04.10	20:00:00	144.527	145.132	144.424	144.439	46829	0	3
2025.04.11	00:00:00	144.424	144.585	142.874	143.353	33858	0	3
2025.04.11	04:00:00	143.351	143.783	142.882	142.918	37224	0	3
2025.04.11	08:00:00	142.920	144.143	142.060	142.410	51142	0	3
2025.04.11	12:00:00	142.417	143.221	142.063	142.518	48379	0	3
2025.04.11	16:00:00	142.525	143.986	142.217	143.773	55647	0	3
2025.04.11	20:00:00	143.774	144.201	143.391	143.403	30620	0	3
2025.04.14	00:00:00	143.875	144.042	142.891	142.906	21057	0	3
2025.04.14	04:00:00	142.906	143.200	142.245	143.040	25247	0	3
2025.04.14	08:00:00	143.040	143.274	142.226	142.908	30769	0	3
2025.04.14	12:00:00	142.909	143.697	142.760	143.669	23730	0	3
2025.04.14	16:00:00	143.667	144.079	142.780	143.212	39272	0	3
2025.04.14	20:00:00	143.213	143.342	142.859	142.946	24322	0	3
2025.04.15	00:00:00	142.961	143.585	142.908	143.503	13600	0	3
2025.04.15	04:00:00	143.502	143.584	142.903	143.038	18104	0	3
2025.04.15	08:00:00	143.038	143.506	142.839	142.905	25163	0	3
2025.04.15	12:00:00	142.904	143.183	142.595	142.875	23875	0	3
2025.04.15	16:00:00	142.878	143.264	142.667	143.091	30853	0	3
2025.04.15	20:00:00	143.090	143.263	143.039	143.109	12928	0	3
2025.04.16	00:00:00	143.076	143.281	142.762	142.885	12574	0	3
2025.04.16	04:00:00	142.886	142.991	142.468	142.624	18105	0	3
2025.04.16	08:00:00	142.625	142.944	142.041	142.619	32291	0	3
2025.04.16	12:00:00	142.618	142.918	142.432	142.649	26988	0	3
2025.04.16	16:00:00	142.649	142.861	142.312	142.549	28012	0	3
2025.04.16	20:00:00	142.549	142.696	141.639	141.828	24836	0	3
2025.04.17	00:00:00	141.821	142.604	141.612	142.581	15696	0	3
2025.04.17	04:00:00	142.581	142.862	142.381	142.666	17051	0	3
2025.04.17	08:00:00	142.669	143.079	142.487	142.679	22814	0	3
2025.04.17	12:00:00	142.682	142.843	142.285	142.317	22237	0	3
2025.04.17	16:00:00	142.317	142.629	141.896	142.461	30623	0	3
2025.04.17	20:00:00	142.461	142.715	142.338	142.338	16840	0	3
2025.04.18	00:00:00	142.338	142.440	142.139	142.382	10599	0	3
2025.04.18	04:00:00	142.382	142.439	142.273	142.333	54391	0	3
2025.04.18	08:00:00	142.332	142.397	142.292	142.378	33813	0	3
2025.04.18	12:00:00	142.375	142.394	142.258	142.324	27149	0	3
2025.04.18	16:00:00	142.323	142.347	142.096	142.193	29666	0	3
2025.04.18	20:00:00	142.194	142.296	142.047	142.139	16506	0	3
2025.04.21	00:00:00	142.056	142.096	141.131	141.190	15692	0	3
2025.04.21	04:00:00	141.189	141.204	140.613	140.770	17392	0	3
2025.04.21	08:00:00	140.770	140.907	140.541	140.571	17583	0	3
2025.04.21	12:00:00	140.572	141.075	140.469	140.784	17096	0	3
2025.04.21	16:00:00	140.781	141.040	140.567	140.833	22322	0	3
2025.04.21	20:00:00	140.833	140.967	140.552	140.752	12588	0	3
2025.04.22	00:00:00	140.739	141.173	140.649	140.851	10488	0	3
2025.04.22	04:00:00	140.851	140.990	140.092	140.194	18954	0	3
2025.04.22	08:00:00	140.193	140.629	139.885	140.514	25463	0	3
2025.04.22	12:00:00	140.515	140.575	140.171	140.532	18003	0	3
2025.04.22	16:00:00	140.531	141.362	140.510	141.304	24416	0	3
2025.04.22	20:00:00	141.303	141.668	141.038	141.547	17379	0	3
2025.04.23	00:00:00	141.519	143.210	141.404	142.082	25022	0	3
2025.04.23	04:00:00	142.083	142.254	141.668	141.957	21126	0	3
2025.04.23	08:00:00	141.955	142.147	141.526	141.739	25016	0	3
2025.04.23	12:00:00	141.740	142.186	141.573	141.842	19431	0	3
2025.04.23	16:00:00	141.843	143.073	141.750	143.018	45077	0	3
2025.04.23	20:00:00	143.018	143.573	142.929	143.445	16979	0	3
2025.04.24	00:00:00	143.445	143.445	142.857	142.945	14788	0	3
2025.04.24	04:00:00	142.945	143.078	142.599	142.752	16510	0	3
2025.04.24	08:00:00	142.751	142.955	142.493	142.640	19834	0	3
2025.04.24	12:00:00	142.631	142.697	142.286	142.406	17507	0	3
2025.04.24	16:00:00	142.401	142.793	142.274	142.647	22133	0	3
2025.04.24	20:00:00	142.641	142.831	142.486	142.585	9873	0	3
2025.04.25	00:00:00	142.591	143.107	142.521	143.061	9866	0	3
2025.04.25	04:00:00	143.061	143.800	142.827	143.614	17850	0	3
2025.04.25	08:00:00	143.614	143.849	143.227	143.418	20412	0	3
2025.04.25	12:00:00	143.416	143.734	143.219	143.414	17222	0	3
2025.04.25	16:00:00	143.414	144.030	143.406	143.812	21601	0	3
2025.04.25	20:00:00	143.814	143.849	143.441	143.576	11979	0	3
2025.04.28	00:00:00	143.528	143.875	143.436	143.488	10510	0	3
2025.04.28	04:00:00	143.484	143.857	143.313	143.318	13756	0	3
2025.04.28	08:00:00	143.319	143.895	143.291	143.548	16731	0	3
2025.04.28	12:00:00	143.548	143.580	143.145	143.346	15983	0	3
2025.04.28	16:00:00	143.347	143.440	142.267	142.334	22498	0	3
2025.04.28	20:00:00	142.333	142.386	141.974	141.991	11234	0	3
2025.04.29	00:00:00	141.971	142.314	141.940	142.241	7353	0	3
2025.04.29	04:00:00	142.241	142.576	142.118	142.526	12662	0	3
2025.04.29	08:00:00	142.526	142.612	142.297	142.591	16263	0	3
2025.04.29	12:00:00	142.592	142.754	142.253	142.302	13236	0	3
2025.04.29	16:00:00	142.306	142.393	141.971	142.046	25234	0	3
2025.04.29	20:00:00	142.047	142.437	142.008	142.270	11500	0	3
2025.04.30	00:00:00	142.212	142.501	142.157	142.428	8703	0	3
2025.04.30	04:00:00	142.428	142.554	142.226	142.517	12130	0	3
2025.04.30	08:00:00	142.517	142.947	142.450	142.907	13321	0	3
2025.04.30	12:00:00	142.907	143.152	142.686	142.815	15833	0	3
2025.04.30	16:00:00	142.816	143.039	142.500	142.678	28104	0	3
2025.04.30	20:00:00	142.678	143.188	142.600	142.966	14964	0	3
2025.05.01	00:00:00	142.954	143.077	142.874	143.005	7813	0	3
2025.05.01	04:00:00	143.004	143.899	142.957	143.876	11744	0	3
2025.05.01	08:00:00	143.876	144.741	143.869	144.217	19505	0	3
2025.05.01	12:00:00	144.217	144.765	144.124	144.703	15654	0	3
2025.05.01	16:00:00	144.705	145.653	144.512	145.390	25509	0	3
2025.05.01	20:00:00	145.383	145.734	145.304	145.356	11568	0	3
2025.05.02	00:00:00	145.356	145.916	145.195	145.868	9585	0	3
2025.05.02	04:00:00	145.868	145.869	145.143	145.388	15115	0	3
2025.05.02	08:00:00	145.388	145.412	144.821	144.830	17979	0	3
2025.05.02	12:00:00	144.827	144.955	144.334	144.640	22670	0	3
2025.05.02	16:00:00	144.640	144.791	143.722	144.674	31233	0	3
2025.05.02	20:00:00	144.674	145.084	144.577	144.835	11731	0	3
2025.05.05	00:00:00	144.649	144.981	144.505	144.636	8323	0	3
2025.05.05	04:00:00	144.636	144.636	144.062	144.147	11978	0	3
2025.05.05	08:00:00	144.147	144.425	143.890	144.058	16259	0	3
2025.05.05	12:00:00	144.053	144.067	143.571	143.636	15422	0	3
2025.05.05	16:00:00	143.636	144.233	143.535	144.166	19978	0	3
2025.05.05	20:00:00	144.165	144.172	143.655	143.675	8447	0	3
2025.05.06	00:00:00	143.675	144.017	143.553	143.998	6869	0	3
2025.05.06	04:00:00	143.997	144.274	143.621	143.713	13179	0	3
2025.05.06	08:00:00	143.713	143.925	142.901	143.135	18152	0	3
2025.05.06	12:00:00	143.129	143.350	142.485	142.512	15738	0	3
2025.05.06	16:00:00	142.512	143.034	142.352	142.726	20896	0	3
2025.05.06	20:00:00	142.727	142.733	142.354	142.376	10961	0	3
2025.05.07	00:00:00	142.394	143.309	142.370	142.945	17080	0	3
2025.05.07	04:00:00	142.945	143.324	142.738	143.281	16769	0	3
2025.05.07	08:00:00	143.282	143.439	142.829	143.317	16382	0	3
2025.05.07	12:00:00	143.317	143.454	143.154	143.357	13227	0	3
2025.05.07	16:00:00	143.355	143.585	143.119	143.413	16974	0	3
2025.05.07	20:00:00	143.413	144.003	142.902	143.800	26114	0	3
2025.05.08	00:00:00	143.801	143.953	143.559	143.850	8943	0	3
2025.05.08	04:00:00	143.851	143.893	143.446	143.778	15706	0	3
2025.05.08	08:00:00	143.775	144.846	143.775	144.807	19499	0	3
2025.05.08	12:00:00	144.807	145.002	144.508	144.681	17397	0	3
2025.05.08	16:00:00	144.681	145.784	144.432	145.725	27852	0	3
2025.05.08	20:00:00	145.725	146.172	145.614	145.903	12964	0	3
2025.05.09	00:00:00	145.898	146.186	145.671	145.695	10207	0	3
2025.05.09	04:00:00	145.695	145.970	145.449	145.499	15379	0	3
2025.05.09	08:00:00	145.499	145.629	145.074	145.182	15339	0	3
2025.05.09	12:00:00	145.182	145.406	144.929	145.245	13434	0	3
2025.05.09	16:00:00	145.245	145.297	144.821	145.278	17558	0	3
2025.05.09	20:00:00	145.278	145.370	145.146	145.263	7261	0	3
2025.05.12	00:00:00	146.206	146.224	145.699	145.908	12678	0	3
